SERIE;FECHA;HI;DGA;ACE;ARR;AIS;NUC;OLTC;BUS
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
770003-01;22/02/2015;2.894586895;;;3.461538462;3.4;1;;1.888888889
